utterance_id,emotion,speaker_gender,crop_side,start,end,path,vlm_analysis
Ses04F_script02_2_F013,xxx,F,left,118.2126,127.2854,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F013.avi,
Ses04F_script02_2_F014,ang,F,left,127.3291,130.19,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F014.avi,
Ses04F_script02_2_F015,fru,F,left,131.46,135.1803,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F015.avi,
Ses04F_script02_2_F016,fru,F,left,136.34,144.9861,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F016.avi,
Ses04F_script02_2_F017,xxx,F,left,147.8,150.59,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F017.avi,
Ses04F_script02_2_F018,xxx,F,left,175.68,182.8524,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F018.avi,
Ses04F_script02_2_F019,sad,F,left,182.94,192.4831,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F019.avi,
Ses04F_script02_2_F020,sad,F,left,192.52,200.3,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F020.avi,
Ses04F_script02_2_F021,sad,F,left,200.34,206.0537,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F021.avi,
Ses04F_script02_2_F022,sad,F,left,206.29,215.99,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F022.avi,
Ses04F_script02_2_F023,sad,F,left,216.78,220.61,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F023.avi,
Ses04F_script02_2_F024,sad,F,left,235.34,240.93,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F024.avi,
Ses04F_script02_2_F025,neu,F,left,247.5533,249.1731,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F025.avi,
Ses04F_script02_2_F026,sad,F,left,250.48,251.74,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F026.avi,
Ses04F_script02_2_F027,fru,F,left,252.66,254.31,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F027.avi,
Ses04F_script02_2_F028,fru,F,left,255.86,257.05,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F028.avi,
Ses04F_script02_2_F029,fru,F,left,258.12,259.51,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F029.avi,
Ses04F_script02_2_F030,fru,F,left,261.37,262.76,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F030.avi,
Ses04F_script02_2_F031,ang,F,left,263.36,264.71,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F031.avi,
Ses04F_script02_2_F032,xxx,F,left,270.93,274.24,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F032.avi,
Ses04F_script02_2_F033,ang,F,left,311.66,315.35,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F033.avi,
Ses04F_script02_2_F034,ang,F,left,315.77,321.41,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F034.avi,
Ses04F_script02_2_F035,xxx,F,left,321.96,325.35,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F035.avi,
Ses04F_script02_2_F036,xxx,F,left,326.2626,337.09,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F036.avi,
Ses04F_script02_2_F037,sad,F,left,337.59,351.2149,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F037.avi,
Ses04F_script02_2_F038,fru,F,left,352.68,355.3737,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F038.avi,
Ses04F_script02_2_F039,fru,F,left,360.4079,365.12,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F039.avi,
Ses04F_script02_2_F040,fru,F,left,365.7,372.79,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F040.avi,
Ses04F_script02_2_F041,sad,F,left,372.8186,376.5,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F041.avi,
Ses04F_script02_2_F042,xxx,F,left,378.7938,384.8349,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F042.avi,
Ses04F_script02_2_F043,hap,F,left,393.6777,401.52,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F043.avi,
Ses04F_script02_2_F044,hap,F,left,405.09,408.3864,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F044.avi,
Ses04F_script02_2_F045,hap,F,left,409.35,412.66,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F045.avi,
Ses04F_script02_2_F046,hap,F,left,416.57,426.5972,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F046.avi,
Ses04F_script02_2_F047,xxx,F,left,431.66,433.6889,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_F047.avi,
Ses04F_script02_2_M000,neu,M,right,8.4,11.35,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M000.avi,
Ses04F_script02_2_M001,xxx,M,right,11.89,13.41,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M001.avi,
Ses04F_script02_2_M002,xxx,M,right,14.37,18.77,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M002.avi,
Ses04F_script02_2_M003,xxx,M,right,25.92,29.02,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M003.avi,
Ses04F_script02_2_M004,xxx,M,right,40.51,43.08,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M004.avi,
Ses04F_script02_2_M005,xxx,M,right,45.921,52.98,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M005.avi,
Ses04F_script02_2_M006,fru,M,right,59.1414,62.29,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M006.avi,
Ses04F_script02_2_M007,fru,M,right,65.13,75.59,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M007.avi,
Ses04F_script02_2_M008,fru,M,right,82.13,84.43,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M008.avi,
Ses04F_script02_2_M009,xxx,M,right,89.8722,98.65,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M009.avi,
Ses04F_script02_2_M010,fru,M,right,101.57,103.1801,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M010.avi,
Ses04F_script02_2_M011,fru,M,right,105.61,108.34,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M011.avi,
Ses04F_script02_2_M012,fru,M,right,110.4031,112.65,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M012.avi,
Ses04F_script02_2_M013,fru,M,right,129.5332,132.13,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M013.avi,
Ses04F_script02_2_M014,fru,M,right,134.6112,136.8876,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M014.avi,
Ses04F_script02_2_M015,fru,M,right,144.2857,148.57,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M015.avi,
Ses04F_script02_2_M016,fru,M,right,149.91,160.73,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M016.avi,
Ses04F_script02_2_M017,xxx,M,right,160.77,169.62,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M017.avi,
Ses04F_script02_2_M018,xxx,M,right,169.6643,177.33,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M018.avi,
Ses04F_script02_2_M019,neu,M,right,215.27,217.11,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M019.avi,
Ses04F_script02_2_M020,neu,M,right,219.52,231.52,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M020.avi,
Ses04F_script02_2_M021,exc,M,right,231.54,235.83,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M021.avi,
Ses04F_script02_2_M022,xxx,M,right,240.18,247.9036,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M022.avi,
Ses04F_script02_2_M023,neu,M,right,248.9104,250.84,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M023.avi,
Ses04F_script02_2_M024,xxx,M,right,251.3,253.06,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M024.avi,
Ses04F_script02_2_M025,fru,M,right,254.1,256.0897,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M025.avi,
Ses04F_script02_2_M026,fru,M,right,256.56,258.51,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M026.avi,
Ses04F_script02_2_M027,fru,M,right,259.12,261.73,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M027.avi,
Ses04F_script02_2_M028,fru,M,right,262.38,263.92,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M028.avi,
Ses04F_script02_2_M029,fru,M,right,264.41,271.6,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M029.avi,
Ses04F_script02_2_M030,xxx,M,right,273.45,277.96,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M030.avi,
Ses04F_script02_2_M031,fru,M,right,277.99,285.5509,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M031.avi,
Ses04F_script02_2_M032,fru,M,right,285.5947,293.39,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M032.avi,
Ses04F_script02_2_M033,fru,M,right,293.42,299.9532,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M033.avi,
Ses04F_script02_2_M034,fru,M,right,299.997,309.47,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M034.avi,
Ses04F_script02_2_M035,xxx,M,right,309.49,312.14,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M035.avi,
Ses04F_script02_2_M036,xxx,M,right,314.7,316.3,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M036.avi,
Ses04F_script02_2_M037,xxx,M,right,320.94,322.32,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M037.avi,
Ses04F_script02_2_M038,xxx,M,right,324.52,326.73,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M038.avi,
Ses04F_script02_2_M039,fru,M,right,336.32,338.1,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M039.avi,
Ses04F_script02_2_M040,sad,M,right,350.1643,353.2,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M040.avi,
Ses04F_script02_2_M041,sad,M,right,354.9359,360.7581,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M041.avi,
Ses04F_script02_2_M042,sur,M,right,364.52,366.39,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M042.avi,
Ses04F_script02_2_M043,neu,M,right,375.83,379.538,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M043.avi,
Ses04F_script02_2_M044,neu,M,right,384.2221,389.9567,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M044.avi,
Ses04F_script02_2_M045,xxx,M,right,390.1318,394.4219,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M045.avi,
Ses04F_script02_2_M046,exc,M,right,401.68,405.77,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M046.avi,
Ses04F_script02_2_M047,neu,M,right,407.84,409.82,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M047.avi,
Ses04F_script02_2_M048,xxx,M,right,412.56,416.7914,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M048.avi,
Ses04F_script02_2_M049,xxx,M,right,426.1595,431.61,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M049.avi,
Ses04F_script02_2_M050,xxx,M,right,433.4701,435.0898,utterance_clips/Session4/Ses04F_script02_2/Ses04F_script02_2_M050.avi,
Ses04F_script03_1_F000,xxx,F,left,7.75,9.19,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_F000.avi,
Ses04F_script03_1_F001,xxx,F,left,9.23,11.86,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_F001.avi,
Ses04F_script03_1_F002,xxx,F,left,12.42,14.5552,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_F002.avi,
Ses04F_script03_1_F003,xxx,F,left,17.34,19.16,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_F003.avi,
Ses04F_script03_1_F004,xxx,F,left,20.2755,22.67,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_F004.avi,
Ses04F_script03_1_F005,exc,F,left,25.9111,30.4663,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_F005.avi,
Ses04F_script03_1_F006,exc,F,left,32.88,34.92,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_F006.avi,
Ses04F_script03_1_F007,exc,F,left,35.26,37.8,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_F007.avi,
Ses04F_script03_1_F008,xxx,F,left,40.39,43.48,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_F008.avi,
Ses04F_script03_1_F009,exc,F,left,44.53,47.21,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_F009.avi,
Ses04F_script03_1_F010,xxx,F,left,49.57,52.3,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_F010.avi,
Ses04F_script03_1_F011,exc,F,left,58.02,60.91,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_F011.avi,
Ses04F_script03_1_F012,neu,F,left,63.61,65.06,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_F012.avi,
Ses04F_script03_1_F013,xxx,F,left,76.01,79.39,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_F013.avi,
Ses04F_script03_1_F014,exc,F,left,80.96,86.2504,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_F014.avi,
Ses04F_script03_1_F015,xxx,F,left,89.0471,92.14,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_F015.avi,
Ses04F_script03_1_F016,xxx,F,left,94.1742,96.49,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_F016.avi,
Ses04F_script03_1_F017,neu,F,left,97.64,102.07,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_F017.avi,
Ses04F_script03_1_F018,xxx,F,left,104.09,106.56,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_F018.avi,
Ses04F_script03_1_F019,xxx,F,left,111.18,114.17,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_F019.avi,
Ses04F_script03_1_F020,xxx,F,left,131.5,134.23,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_F020.avi,
Ses04F_script03_1_F021,exc,F,left,148.12,155.4881,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_F021.avi,
Ses04F_script03_1_F022,exc,F,left,157.07,158.99,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_F022.avi,
Ses04F_script03_1_F023,exc,F,left,162.8,167.98,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_F023.avi,
Ses04F_script03_1_F024,exc,F,left,168.27,173.7,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_F024.avi,
Ses04F_script03_1_F025,xxx,F,left,174.62,177.4797,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_F025.avi,
Ses04F_script03_1_F026,exc,F,left,181.63,185.61,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_F026.avi,
Ses04F_script03_1_F027,xxx,F,left,188.75,191.57,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_F027.avi,
Ses04F_script03_1_F028,exc,F,left,192.97,198.61,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_F028.avi,
Ses04F_script03_1_F029,exc,F,left,199.47,203.26,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_F029.avi,
Ses04F_script03_1_F030,exc,F,left,203.35,205.39,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_F030.avi,
Ses04F_script03_1_M000,xxx,M,right,6.2551,8.14,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M000.avi,
Ses04F_script03_1_M001,fea,M,right,8.63,9.67,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M001.avi,
Ses04F_script03_1_M002,fea,M,right,11.43,12.79,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M002.avi,
Ses04F_script03_1_M003,xxx,M,right,13.9831,17.81,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M003.avi,
Ses04F_script03_1_M004,xxx,M,right,18.91,20.66,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M004.avi,
Ses04F_script03_1_M005,xxx,M,right,22.15,26.2925,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M005.avi,
Ses04F_script03_1_M006,exc,M,right,29.8095,33.1781,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M006.avi,
Ses04F_script03_1_M007,exc,M,right,34.12,35.86,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M007.avi,
Ses04F_script03_1_M008,exc,M,right,36.89,40.96,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M008.avi,
Ses04F_script03_1_M009,neu,M,right,43.06,45.14,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M009.avi,
Ses04F_script03_1_M010,xxx,M,right,46.73,50.15,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M010.avi,
Ses04F_script03_1_M011,xxx,M,right,51.55,58.84,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M011.avi,
Ses04F_script03_1_M012,xxx,M,right,59.89,63.98,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M012.avi,
Ses04F_script03_1_M013,xxx,M,right,64.6,67.75,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M013.avi,
Ses04F_script03_1_M014,xxx,M,right,67.78,72.9877,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M014.avi,
Ses04F_script03_1_M015,xxx,M,right,73.06,76.63,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M015.avi,
Ses04F_script03_1_M016,xxx,M,right,78.54,81.31,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M016.avi,
Ses04F_script03_1_M017,neu,M,right,85.7631,89.6191,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M017.avi,
Ses04F_script03_1_M018,xxx,M,right,91.47,94.55,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M018.avi,
Ses04F_script03_1_M019,xxx,M,right,95.49,98.1149,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M019.avi,
Ses04F_script03_1_M020,xxx,M,right,101.22,104.74,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M020.avi,
Ses04F_script03_1_M021,xxx,M,right,106.22,111.72,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M021.avi,
Ses04F_script03_1_M022,xxx,M,right,113.16,118.348,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M022.avi,
Ses04F_script03_1_M023,xxx,M,right,118.39,125.0854,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M023.avi,
Ses04F_script03_1_M024,xxx,M,right,125.12,132.25,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M024.avi,
Ses04F_script03_1_M025,xxx,M,right,133.73,139.19,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M025.avi,
Ses04F_script03_1_M026,xxx,M,right,139.2173,148.7084,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M026.avi,
Ses04F_script03_1_M027,neu,M,right,154.9584,157.44,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M027.avi,
Ses04F_script03_1_M028,neu,M,right,158.68,163.71,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M028.avi,
Ses04F_script03_1_M029,neu,M,right,167.14,169.03,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M029.avi,
Ses04F_script03_1_M030,neu,M,right,173.32,175.19,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M030.avi,
Ses04F_script03_1_M031,neu,M,right,176.96,182.28,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M031.avi,
Ses04F_script03_1_M032,xxx,M,right,185.17,189.35,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M032.avi,
Ses04F_script03_1_M033,xxx,M,right,190.77,193.52,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M033.avi,
Ses04F_script03_1_M034,xxx,M,right,198.01,200.38,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M034.avi,
Ses04F_script03_1_M035,xxx,M,right,201.94,204.08,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M035.avi,
Ses04F_script03_1_M036,xxx,M,right,204.89,208.46,utterance_clips/Session4/Ses04F_script03_1/Ses04F_script03_1_M036.avi,
Ses04F_script03_2_F000,xxx,F,left,8.99,12.26,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F000.avi,
Ses04F_script03_2_F001,xxx,F,left,15.44,18.2,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F001.avi,
Ses04F_script03_2_F002,xxx,F,left,21.33,26.23,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F002.avi,
Ses04F_script03_2_F003,xxx,F,left,27.86,32.05,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F003.avi,
Ses04F_script03_2_F004,xxx,F,left,33.83,36.72,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F004.avi,
Ses04F_script03_2_F005,ang,F,left,37.41,39.26,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F005.avi,
Ses04F_script03_2_F006,xxx,F,left,40.15,44.01,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F006.avi,
Ses04F_script03_2_F007,xxx,F,left,44.42,48.59,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F007.avi,
Ses04F_script03_2_F008,fru,F,left,49.92,53.07,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F008.avi,
Ses04F_script03_2_F009,fru,F,left,56.34,57.7713,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F009.avi,
Ses04F_script03_2_F010,xxx,F,left,59.11,62.83,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F010.avi,
Ses04F_script03_2_F011,xxx,F,left,64.51,68.94,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F011.avi,
Ses04F_script03_2_F012,ang,F,left,72.67,75.1006,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F012.avi,
Ses04F_script03_2_F013,ang,F,left,77.82,79.66,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F013.avi,
Ses04F_script03_2_F014,ang,F,left,80.04,81.18,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F014.avi,
Ses04F_script03_2_F015,fru,F,left,86.09,89.44,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F015.avi,
Ses04F_script03_2_F016,fru,F,left,90.92,95.7438,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F016.avi,
Ses04F_script03_2_F017,fru,F,left,97.4,99.04,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F017.avi,
Ses04F_script03_2_F018,xxx,F,left,99.06,100.66,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F018.avi,
Ses04F_script03_2_F019,ang,F,left,106.49,109.96,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F019.avi,
Ses04F_script03_2_F020,ang,F,left,111.03,113.33,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F020.avi,
Ses04F_script03_2_F021,ang,F,left,116.45,117.77,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F021.avi,
Ses04F_script03_2_F022,ang,F,left,117.8,124.26,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F022.avi,
Ses04F_script03_2_F023,ang,F,left,126.15,128.79,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F023.avi,
Ses04F_script03_2_F024,ang,F,left,130.86,132.8086,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F024.avi,
Ses04F_script03_2_F025,ang,F,left,141.4838,145.43,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F025.avi,
Ses04F_script03_2_F026,ang,F,left,145.84,148.8925,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F026.avi,
Ses04F_script03_2_F027,ang,F,left,158.36,163.54,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F027.avi,
Ses04F_script03_2_F028,ang,F,left,166.6,168.77,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F028.avi,
Ses04F_script03_2_F029,ang,F,left,173.73,177.61,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F029.avi,
Ses04F_script03_2_F030,ang,F,left,184.79,187.52,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F030.avi,
Ses04F_script03_2_F031,ang,F,left,190.16,193.44,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F031.avi,
Ses04F_script03_2_F032,xxx,F,left,194.28,196.22,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F032.avi,
Ses04F_script03_2_F033,xxx,F,left,198.1153,201.91,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F033.avi,
Ses04F_script03_2_F034,ang,F,left,202.03,205.54,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F034.avi,
Ses04F_script03_2_F035,ang,F,left,206.93,210.42,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F035.avi,
Ses04F_script03_2_F036,ang,F,left,211.1598,214.37,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F036.avi,
Ses04F_script03_2_F037,ang,F,left,214.92,220.6,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F037.avi,
Ses04F_script03_2_F038,ang,F,left,220.6,221.99,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F038.avi,
Ses04F_script03_2_F039,ang,F,left,221.99,228.09,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F039.avi,
Ses04F_script03_2_F040,ang,F,left,228.3202,231.0,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F040.avi,
Ses04F_script03_2_F041,ang,F,left,231.0,232.98,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F041.avi,
Ses04F_script03_2_F042,ang,F,left,233.1,235.9611,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F042.avi,
Ses04F_script03_2_F043,ang,F,left,235.98,242.57,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F043.avi,
Ses04F_script03_2_F044,ang,F,left,242.62,248.33,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_F044.avi,
Ses04F_script03_2_M000,neu,M,right,5.27,9.44,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M000.avi,
